title,id,date,category_id,view,like,comment,hour,min,sec,watched_time,description,thumbnail,channel_title,tags,dimension,definition,caption,licensed_content,topic_ids,relevant_topic_ids
큰 일은 탱커가 한다 | 2023 LCK 서머 스플릿,I_8R_fNVDSs,2023-08-16,20,1227003,0,88,0,0,29,2023-08-30T01:14:15.501Z,"#LCK #WeMakeLegends #Shorts

✅ LIVE & LIVE VOD
- LoL e스포츠 홈페이지:  https://lolesports.com/
- 네이버: https://sports.news.naver.com/esports/index.nhn
- 아프리카TV: http://bj.afreecatv.com/aflol

✅ LCK 채널 구독 및 좋아요!
- LCK 공식 페이스북:  https://www.facebook.com/officiallck
- LCK 공식 인스타그램:  https://www.instagram.com/lckofficial/
- LCK 공식 틱톡 : https://tiktok.com/@lck_official
- LCK 공식 트위터 (영문):  https://twitter.com/LCK

* LCK 채널의 모든 영상은 라이엇 게임즈 코리아의 자산으로, 본 콘텐츠를 무단 복제, 도용하거나 상업적으로 이용하는 행위는 금지되며 이를 위반할 경우 관련법에 의거 법적 처벌을 받을 수 있음을 알려드립니다.",https://i.ytimg.com/vi/I_8R_fNVDSs/default.jpg,LCK,"LCK, LCK Korea, 롤챔스, 티원, 에욱, SNL, LCK썸네일, 편집자, 스크, T1, SKT, skt, t1, 썸네일, DK, GEN, DRX, KT, HLE, POG, MVP, WORLDS, 롤드컵, MSI, ALLSTAR, lck 서머, lck 썸머, lck 써머, lck 스프링, lck summer, lck spring, LSB, NS, 한화생명, 농심, 케이티, 젠지, 아프리카, 담원, 브리온, Brion, BRO, 므시, 올스타, 매드무비, 위클리 코맨터리, MIC Check, MIC 첵, 롤분토론, 동준좌, 클템, 성캐, 위클리 매드무비, 전프시, 오프더레코드, 월드챔피언십, 단톡, 롤더넥, 마이크체크, 광동, 광동프릭스, KDF, Kwangdong Freecs, 베스트모먼트, 롤리나잇, 레알클래스, 성캐쇼, LCK10주년, 혓바닥터스, 헬리오스, 캡틴잭, 빠른별, 샤이, 리브샌박, 디플러스 기아, 디플, 플레임, 시크릿보드룸, 단군, 리뷰데스크, 포니, 꼬꼬갓, 고수진, 배혜지, 함예진, 윤수빈, 2023LCK, 2023롤챔스, 노페, 후니, 박진영",2d,hd,false,True,,
박진영 PD님 JYP의 마지막 드래곤볼 장식 부탁드립니다! | #ITZY #동네스타K3,XpMkYNYLLZU,2023-08-05,24,130976,2281,10,0,0,57,2023-08-30T01:13:19.744Z,"#ITZY #있지 #동네스타K3

조나단이 동네스타들과 펼치는 만담과 K-POP 한 자락🎤 

조나단과 함께하는 〈동네스타K3〉는 
매주 토요일 저녁 6시, 디글에서!

 we’re :DIGGLE family",https://i.ytimg.com/vi/XpMkYNYLLZU/default.jpg,디글 :Diggle,"CHAERYEONG, Diggle, ITZY, LIA, RYUJIN, YEJI, YUNA, cake, itzy cake, itzy cake reaction, itzy kill shot, itzy none of my business, kpop, 동네스타K3, 동스케, 동스케 있지, 디글, 류진, 리아, 아이돌, 예지, 유나, 잇지, 있지, 있지 cake, 있지 cheshire, 있지 달라달라, 있지 동스케, 있지 워너비, 있지 유나, 있지 직캠, 있지 케이크, 조나단, 조나단 있지, 조다난 잇지, 채령, 케이크, 케이팝, 황예지",2d,hd,false,True,,
사회생활 만렙의 ASMR스킬,323sfmzfk1Q,2022-12-15,23,1059612,27168,195,0,0,1,2023-08-30T01:12:19.224Z,#shorts #피식대학 #피식쇼 #bts #rm,https://i.ytimg.com/vi/323sfmzfk1Q/default.jpg,피식대학Psick Univ,,2d,hd,false,True,,
흑자헬스 체지방률 20% 넘는다? 안 넘는다?,43noal5J8FY,2022-11-16,17,2385515,30352,1041,0,0,57,2023-08-30T01:11:39.573Z,,https://i.ytimg.com/vi/43noal5J8FY/default.jpg,흑자헬스 SurplusHealth,,2d,hd,false,True,,
엄마가 카리나,Vp4k-482Yxg,2023-05-15,22,3211604,80714,2261,0,0,19,2023-08-30T01:11:11.895Z,"#에스파 #에스파카리나 #카리나 #karina #윈터 #에스파윈터 #winter 
카리나 묵직 모음 직캠 레전드",https://i.ytimg.com/vi/Vp4k-482Yxg/default.jpg,짤버거,"에스파, 윈터, aespa, winter, 에스파윈터",2d,hd,false,False,,
[ENG] 작은 거인은 핑계고,xForvQCUJB8,2023-05-20,23,2386931,27207,1265,0,50,28,2023-08-30T01:10:28.605Z,"제 주변에 미니미하지만 누구보다 마음도 넓고 실력도 뛰어난 동생들이 있어요.
‘작은 거인’ 같은 동생들과 미래 경제, 삶의 방향성과 가치관에 대해 이야기 나눠보려고요.

사실 다~~ 핑계고🐓
마침 다들 시간이 맞길래 모닝커피 마시며 떠들어제끼려고 만났습니다.

ㅡㅡㅡ
유선배 복지 콘텐츠 🐓핑계고🐓
우리도 언제 올릴지 몰라요 ⚠불시 업로드⚠
☁구독 & 좋아요 & 알림설정 필수☁

👇’뜬뜬’ 소식 보러가기
[https://instagram.com/ddeun._.ddeun]
#뜬뜬 #핑계고 #유재석 #남창희 #양세형 #유병재 #작은거인

- 본 콘텐츠와 무관한 내용의 댓글과 출연자에 대한 무분별한 욕설, 비난 및 조롱 등 악의적인 댓글은 무통보 삭제될 수 있습니다.",https://i.ytimg.com/vi/xForvQCUJB8/default.jpg,뜬뜬 DdeunDdeun,,2d,hd,true,True,,
[ENG] 합동 생파는 핑계고,sC8c6S84MgA,2023-08-13,23,2055739,29034,1512,0,50,22,2023-08-29T18:24:28.866Z,"여름 방학 때 생일이라 아쉬운 학생들,
더위 피해 한 번쯤 봄, 가을 생일을 상상해 본 분들
다들 슬퍼하지 마시라고
제가 여름에 태어난 동생들과
*합동*생일파티🎉를 열어봤습니다.

사실 다~~ 핑계고🐓
모닝피자 먹으면서 오손도손 떠들어제껴봤습니다.

ㅡㅡㅡ
유선배 복지 콘텐츠 🐓핑계고🐓
우리도 언제 올릴지 몰라요 ⚠불시 업로드⚠
☁구독 & 좋아요 & 알림설정 필수☁

👇’뜬뜬’ 소식 보러가기
[https://instagram.com/ddeun._.ddeun]
#뜬뜬 #핑계고 #유재석 #조세호 #남창희 #여름 #생일 #합동생파

- 본 콘텐츠와 무관한 내용의 댓글과 출연자에 대한 무분별한 욕설, 비난 및 조롱 등 악의적인 댓글은 무통보 삭제될 수 있습니다.",https://i.ytimg.com/vi/sC8c6S84MgA/default.jpg,뜬뜬 DdeunDdeun,"뜬뜬, 핑계고, 생일파티, 합동생파, 케이크, 유재석, 남창희, 조세호",2d,hd,true,True,,
사랑과 (권)정열을 바퀴입에서... 곽 잡으려고 옥상에서 뛰쳐내려옴💦 | 바퀴 달린 입 3 EP.8,joELFi60aZs,2022-12-27,24,2159781,21421,971,0,28,52,2023-08-29T17:57:29.191Z,"수고했어 오늘도…🫶
모두 바퀴입과 함께 행복한 연말 되세요☺️❤️

설로인 설날 선물세트 얼리버드 최대 3만원 할인 + 바퀴입 링크 통해 가입만 하면 10,000M 드림! 🚀
👉🏻 http://bit.ly/3YNORoE

방구석 고품격 토론회 《바퀴달린입3》
매주 화요일 오후 6시 스튜디오 와플 공개!
👉 https://www.youtube.com/c/스튜디오와플STUDIOWAFFLE

(바퀴입 소식도 올라오는) 튀르키예즈 온 더 블럭 공식 인스타그램
👉https://instagram.com/turkidsontheblock

🧇구독 & 좋아요 & 알림설정 필수🧇

#바퀴달린입3 #바퀴입3 #설로인 #김윤주 #이용진 #조세호 #풍자 #곽튜브 #가비 #토론",https://i.ytimg.com/vi/joELFi60aZs/default.jpg,스튜디오 와플 - STUDIO WAFFLE,"바퀴달린입, 이용진, 뱃사공, 풍자, 곽튜브, 곽준빈, 김진우, 윤보미, 토론회, 토론, MSCR_OR_NS, 아가리, 아가리 파이터, 터키즈, 터키즈 제작진, 터키즈 레전드, MZ세대, 양배추, 조세호, 인스타, 인스타핫플, 인플루언서, JB, 플러팅, 바퀴입레전드, 김윤주, 옥상달빛, 옥달, 두사람, 수고했어오늘도, 곽같네, 설로인, 고기세트",2d,hd,false,True,,
님 리치베인을 왜 감? 베인이니까 리치베인을 가죠,aq_DvT7YO5Y,2023-07-14,20,1376261,10194,155,0,0,40,2023-08-29T17:53:23.531Z,"#shorts,#리그오브레전드,#돌풍오브레전드
※ 영상을 시청해주셔서 진심으로 감사드립니다.
▶아프리카 방송국 : https://bj.afreecatv.com/lolojipa3
▶트위치 방송국 : https://www.twitch.tv/lolojipa
▶구독,좋아요,알림설정 한 번씩 부탁드립니다!!",https://i.ytimg.com/vi/aq_DvT7YO5Y/default.jpg,돌풍오브레전드,"리그오브레전드, 리그옯브레전드, 뉴메타, 누메타, 뉴멧타, 아이템트리, 템투리, 리그오브래전드, leagueoflegends, legueoflegends, 돌풍 템트리, 원딜 돌풍, 돌풍 챔프, 돌풍 콤보, 리그오브, 리그오브레전, 리그오브레저늗, 리그오브레진드, 리으고으레전드",2d,hd,false,True,,
한국 사람들에게 알려진 잘못된 먹부심 top3[지식똥개],GynEK7y0n54,2023-08-11,27,7550206,107374,3064,0,0,49,2023-08-29T17:52:42.978Z,"#shorts 

재밌게 보셨다면 좋아요와 구독 부탁드립니다~!

비즈니스문의 : leenj7849@gmail.com",https://i.ytimg.com/vi/GynEK7y0n54/default.jpg,지식똥개,"역사, 한국사, 지식, 고구려, 재벌, 삼성, 이건희, 김상옥, 독립운동가, 정도전, 이성계, 조희팔, 사기꾼, 북한, 고난의행군, 척준경, 소드마스터, 연삭군, 폭군, 흥청망청, 부동산, 정세권, 일제강점기, 한국전쟁, 경제, 현대사, 물리학자, 한옥, 몽골, 정보, 전쟁",2d,hd,false,True,,
#shorts 승빈이의  S 판타지 [술꾼개그우먼들 EP.46],dUj8_xL6YVY,2023-08-22,23,311109,1397,37,0,0,52,2023-08-29T17:51:50.816Z,"#술꾼도시여자들 #술꾼개그우먼들

정신 못 차리겠다
.
제일 핫 한 개그우먼들의 내숭 없는 알콜 토크Show!!
.
마셔~2년아!
.
#개그우먼 #개그맨 #토크쇼 #토크방송 #19 #알콜 #소주 #soju #ep46 
#고유리 #이유미 #장하나 #정승빈",https://i.ytimg.com/vi/dUj8_xL6YVY/default.jpg,술꾼개그우먼들,"술꾼개그우먼들, 술꾼도시여자들, 술꾼, 알콜, ㅅㅅ, 토크, 토크쇼, 유튜브, 개그맨, 개그우먼, 싱글벙글, 깨방정, 유리멘탈, 이유미, 장하나, 고유리, 수진이, 흑인, 흑형, 라면, 조개, 소주, 맥주, soju, talk, talk show, comedy, gag, kcomedy, 스케치코미디, 코미디, 개그, 정은지, 이선빈, 한선화, 술꾼개그우먼, 마음, 좋아해, 행복, 야스, 이상형, 엉덩이, 힘줄, 하나, 크다, 스푸닝, 성쩍향상, 성적향상, 성관계, 이슈, 뜨거운, 하렘, 역하렘, 여자들, 여자, 섹시한여자, 섹시한남자, 남자볼때, 남자들은, 남자는, 여자는",2d,hd,false,True,,
상남자의 초코에몽 쇼핑법,DZbNITQ8bCs,2023-08-29,24,11521,68,16,0,0,8,2023-08-29T17:51:38.390Z,,https://i.ytimg.com/vi/DZbNITQ8bCs/default.jpg,윤호,,2d,hd,false,False,,
중학생이 만든 아이폰 광고,k7c0N8B5u2k,2023-06-24,1,8318171,301495,7168,0,0,41,2023-08-29T17:51:29.935Z,,https://i.ytimg.com/vi/k7c0N8B5u2k/default.jpg,L s,,2d,hd,false,False,,
#JasonDeruloTV // Via birikol23 #GladUCame,psr21F2Tm0s,2023-08-07,10,141690135,3719946,19774,0,1,1,2023-08-29T17:51:24.680Z,,https://i.ytimg.com/vi/psr21F2Tm0s/default.jpg,Jason Derulo,,2d,hd,false,False,,
다나까스라이팅,blQ4d3PEFuI,2023-08-03,23,746296,16892,107,0,0,1,2023-08-29T17:51:16.270Z,#shorts #피식대학 #피식쇼 #la #저스틴민 #엄브렐러아카데미 #비프 #성난사람들 #beef #다나까 #다나카 #군대 #부조리 #존댓말 #한글교육 #가스라이팅,https://i.ytimg.com/vi/blQ4d3PEFuI/default.jpg,피식대학Psick Univ,,2d,hd,false,True,,
드디어 미쳐버린 나#shorts #발로란트,OridORG3kVQ,2023-08-29,20,1087,10,5,0,0,7,2023-08-29T17:51:11.329Z,"안녕하세요. 유튜브 트위치 하고 있는 웰제입니다.
트위치
https://www.twitch.tv/welze1017
감도
Dpi 1600
인게임 0.3
티어 골드1
#발로란트 #발로  #valorant #valorantclips #웃긴영상",https://i.ytimg.com/vi/OridORG3kVQ/default.jpg,웰제,"발로란트, 발로, shorts, youtube, youtube shorts, short, valorant, valo, 밈",2d,hd,false,False,,
PHOTOS AT HOME 🏠📸 #photoshoot #home #shorts,c77XgLraFbM,2023-08-09,24,116091531,3842159,3811,0,0,25,2023-08-29T17:51:03.921Z,"GET my PRESETS: https://www.jordikoalitic.com/store/
NEW MERCHANDISING - https://store.jordikoalitic.com/

My 2023 KIT for Photography:

CAMERA: https://www.nikon.es/es_ES/product/digital-cameras/mirrorless/professional/z-9
MOBILE: https://www.mi.com/global/product/xiaomi-12s-ultra/
360 CAM: https://store.insta360.com/product/x3?insrc=INRP3GE
ACTION CAM: https://store.insta360.com/product/go-2?insrc=INRP3GE
DRONE: https://store.dji.com/es/product/mini-2

FOLLOW ME:  - Instagram → https://www.instagram.com/jordi.koalitic/
TIKTOK → https://www.tiktok.com/@jordi.koalitic
Facebook - https://facebook.com/jordikoalitic
Twitter - https://twitter.com/jordikoalitic
Website → https://www.jordikoalitic.com
Business enquires: management@jordikoalitic.com

❤️ SHARE if you like it. Always add credit in caption  
TURN ON ALL NOTIFICATIONS to support me ❤️

FOLLOW MY TEAM
https://www.instagram.com/arnaukoalitic/
https://www.instagram.com/itsmikevision/
https://www.instagram.com/puigba__/
https://www.instagram.com/uriijimenez/
https://www.instagram.com/gioxwtf/

#CreativePhotography #Mobile #JordiKoalitic

Copyright Jordi Koalitic",https://i.ytimg.com/vi/c77XgLraFbM/default.jpg,Jordi Koalitic,"photography, tricks, creative, lightroom, presets, camera, Jordi Koalitic, photography ideas, creative photography, photography tricks, free photography classes, creative photography tricks, creative photography jordi koalitic, photography inspiration, ideas for photography, photography lessons, Jordi koalitic ideas, outdoor photography, koalitic tiktok, koalitic, Photo, PHOTO & VIDEO IDEAS, Top 10 photo ideas, photo ideas 2023, fotografía tendencias 2023, inspo, photography trends",2d,hd,false,True,,
쓸데없이 갖고싶은 물건 #25,eZZoh39kS2c,2023-04-23,23,5915259,70167,1126,0,0,55,2023-08-29T17:50:55.659Z,"🍪 우리 바삭이들 사랑해요 ㅎㅎ ♥
🍪 반죽이들도 구독해줄꺼죠? :) 
🍪 늘 재밌는 영상으로 보답할게요!!
🍪 제보는 팬카페로! 👉 [ https://cafe.naver.com/timesnackbox]
🍪 문의는 이메일로! 👉 [ humorsnack.ytb@gmail.com ]

#타임스낵#유머스낵#부스러기",https://i.ytimg.com/vi/eZZoh39kS2c/default.jpg,유머스낵 쇼츠,"타임스낵, TIME SNACK, 유머스낵, 시간 때우는 채널, 시간 때우는 영상, 시간 때우기, 재밌는 영상, 레전드, 베스트, 웃긴 영상, 웃음참기, 웃음참기 챌린지, 자막드립, 바삭이, 스낵이, 반죽이, shorts, 부스러기",2d,hd,false,False,,
손흥민 음바페 홀란드 누가 빠를까? #shorts,0pz9QBe052M,2023-08-20,22,2327478,43475,1075,0,0,53,2023-08-29T17:49:49.377Z,,https://i.ytimg.com/vi/0pz9QBe052M/default.jpg,라이프 시크릿,,2d,hd,false,True,,
포켓몬가오레레전드4탄   멜메탈,ZDuTwv9h6J0,2023-08-29,22,300,0,2,0,0,24,2023-08-29T17:49:36.362Z,,https://i.ytimg.com/vi/ZDuTwv9h6J0/default.jpg,아돌이tv,,2d,hd,false,False,,
페이크 마스크 ㅋㅋ #shorts,L4i3ZKVYc1Y,2023-01-27,22,10364377,157194,976,0,0,20,2023-08-29T17:49:16.146Z,,https://i.ytimg.com/vi/L4i3ZKVYc1Y/default.jpg,떠튜브,,2d,hd,false,True,,
"#김여사 ""비보호 좌회전"" 우기기",O1VFemy0pFY,2023-08-05,25,6626465,75790,32547,0,0,1,2023-08-29T17:48:17.160Z,"출처:인스타그램 팔로워 친구
cafe_road_runner 님 영상
https://www.instagram.com/reel/CuPaSeYu0-2/?igshid=MzRlODBiNWFlZA==",https://i.ytimg.com/vi/O1VFemy0pFY/default.jpg,99tv,,2d,hd,false,True,,
펩시vs코카콜라 논란 종결 실험,QExy-6I4EnU,2023-08-07,24,9395925,177023,8891,0,0,45,2023-08-29T17:47:29.085Z,#콜라 #코카콜라 #펩시,https://i.ytimg.com/vi/QExy-6I4EnU/default.jpg,잡지식꾼,"코카콜라, 콜라, 펩시",2d,hd,false,True,,
WAIT FOR THE PLOT TWIST 💀💀,jiUwwbEGOiY,2023-05-29,22,3781158,232574,1038,0,0,35,2023-08-29T17:46:24.300Z,#keshaeuw #leagueoflegends #twitch #nunu #gaming #shorts,https://i.ytimg.com/vi/jiUwwbEGOiY/default.jpg,KeshaEuw Shorts,,2d,hd,false,True,,
Another mindblowing X Games gold for R Willy!,JYSbBJk2aSg,2023-07-23,17,82065456,2842898,6208,0,0,18,2023-08-29T17:46:11.280Z,,https://i.ytimg.com/vi/JYSbBJk2aSg/default.jpg,Nitro Circus,,2d,hd,false,True,,
해물파전의 교과서! 40년 달인 할머니의 김치해물파전 Korean street food,-VEA-4pSx5g,2023-07-15,22,13293628,189777,5231,0,0,54,2023-08-29T17:46:00.560Z,"해물파전의 교과서!
40년 달인 할머니의 김치해물파전
Korean street food

아산 상전
충남 아산시 송악면 외암로 1030-14
https://naver.me/IIfGo9uw
반반파전 (해물 + 김치) 20,000 원",https://i.ytimg.com/vi/-VEA-4pSx5g/default.jpg,푸디버디 FOODIE BUDDY,"상전, 해물파전, 파전, 김치전, street food",2d,hd,false,True,,
포토샵 원근 왜곡 기능 #photoshop,sZjrPfyKLdg,2023-06-26,24,2167059,43995,312,0,0,27,2023-08-29T17:45:54.700Z,,https://i.ytimg.com/vi/sZjrPfyKLdg/default.jpg,맥튜브,"포토샵, photoshop, 포토샵 원근 왜곡 기능, 포토샵 목업, 포토샵 합성, 웃긴, 재미있는, 신기한",2d,hd,false,True,,
"My brother, I can give you an apron for your birthday! 👨‍🍳 #learnfromkhaby  #comic",vlSOLwPIKNc,2023-07-20,22,99177253,4985023,20230,0,0,42,2023-08-29T17:45:47.621Z,,https://i.ytimg.com/vi/vlSOLwPIKNc/default.jpg,Khaby. Lame,,2d,hd,false,True,,
고급보디 양성소,PH77l2pUemw,2023-08-14,22,9934280,132472,2771,0,0,50,2023-08-29T17:44:53.887Z,비즈니스 문의 : 200mgazua@gmail.com,https://i.ytimg.com/vi/PH77l2pUemw/default.jpg,숏쿠키,,2d,hd,false,True,,
요즘 20대들이 알바를 기피하는 이유,tJSIwfiQgl8,2023-08-23,23,2310145,37069,5621,0,0,36,2023-08-29T17:44:09.721Z,,https://i.ytimg.com/vi/tJSIwfiQgl8/default.jpg,김유머,,2d,hd,false,False,,
신나는 여행길에,h10p4VUndIo,2023-08-11,23,11342745,64476,4304,0,0,50,2023-08-29T17:43:17.649Z,,https://i.ytimg.com/vi/h10p4VUndIo/default.jpg,남탕,,2d,hd,false,True,,
Some weird noise Koreans like to make 🤔 #korean #koreanword #koreanphrase #korea #seoul,xAmk-nT6bOo,2023-08-29,22,1885,19,1,0,0,10,2023-08-29T17:43:14.939Z,,https://i.ytimg.com/vi/xAmk-nT6bOo/default.jpg,Jung in Korea,"Learn korean, Life in korea, Life in seoul, Living in korea, Living in seoul, Korea vlog, Seoul vlog, Korean words, Korean word of the day, Korean phrase, Korean phrase of the day, Korean people, Korean girls, Speak korean, Korean life, Life in bundang, Bundang, Foreigners in korea, Marriage in korea, Married korean",2d,hd,false,True,,
수영복 #shorts,t3JsJgNYSFk,2023-08-15,23,359872,10601,233,0,0,31,2023-08-29T17:42:39.872Z,"#다우소 #스케치코미디 #shorts #여름휴가 



🎵Music provided by 브금대통령
🎵Track : 웃기고있네 - https://youtu.be/aY7VLF71pNM",https://i.ytimg.com/vi/t3JsJgNYSFk/default.jpg,다우소,"싱글벙글, 숏박스, 너덜트, 스낵타운, 킥서비스, 180초, 스케치코미디, 코믹숏무비, 코미디, 개그, 꽁트, 미녀, 개그우먼, 미녀개그우먼, 개그맨, 웃긴영상, 인기동영상, 홍대, 다우소, 이송경, 비키니, 양양, 여름, 여름휴가, 바다",2d,hd,false,True,,
평생의 운을 한 번에 다 쓴 스노보더 😱 #shorts,H36-PULrzqg,2023-08-14,26,3220367,66426,898,0,0,57,2023-08-29T17:41:03.148Z,"#신기 #감동 #스노보드 #스키 #스릴 #대박 

🎵Music provided by 브금대통령
🎵Track : 나의 교양 - https://youtu.be/_zztJFzTFJY",https://i.ytimg.com/vi/H36-PULrzqg/default.jpg,쇼츠 스토리,,2d,hd,false,True,,
쌀을 식용유200°C에 튀기면,wbqc7h-_aZw,2022-11-22,26,5399062,28286,851,0,0,30,2023-08-29T17:40:27.550Z,#쌀튀김 #뻥튀기 #튀기면 #shorts,https://i.ytimg.com/vi/wbqc7h-_aZw/default.jpg,튀기면,,2d,hd,false,True,,
Οι φωτιές φέτος,DZiMia0UY_E,2023-08-29,22,1392,0,2,0,0,10,2023-08-29T17:40:25.621Z,,https://i.ytimg.com/vi/DZiMia0UY_E/default.jpg,HLIAS DALAMAGAS,,2d,hd,false,False,,
바텀에 와서 뭐 하는 거야! (ft. 케리아 & 오너),soTnK1jCalI,2023-07-05,20,878831,18128,108,0,0,58,2023-08-29T17:39:46.327Z,"▶️12% OFF only for T1! Enter your favorite T1 player's name for coupon codes!
SteelSeries Official Site : https://tiny.one/t1steelseries
Discount code : 
FAKER 
KERIA 
ONER 
ZEUS 
GUMAYUSI 

▶️OP.GG Desktop App : https://bit.ly/3oddVnc

▶️Subscribe and support us:
https://www.youtube.com/user/SKTTeam1st

▶️Join T1 Membership:
https://www.youtube.com/channel/UCJprx3bX49vNl6Bcw01Cwfg/join

Follow T1 pages:
▶️Official Website : https://t1.gg
▶️Official Twitter : https://twitter.com/T1LoL
▶️Official Facebook : https://www.facebook.com/T1LoL
▶️Official Youtube : https://www.youtube.com/user/SKTTeam1st
▶️Official Instagram : https://www.instagram.com/T1LoL
▶️Official Weibo: http://www.weibo.com/SKTT1LOL
▶️Official Shop : https://t1.gg/shop

#케리아 #오너",https://i.ytimg.com/vi/soTnK1jCalI/default.jpg,T1 Shorts,"vpdlzj, xpel, zpfldk, zkssk, dhsj, zjwm, dpffla, wpdntm, ghdlt, rnakdbtl, xldnjs, SKTT!, SKTT1, fhf, flrmdhqmfpwjsem, ㅣㅐㅣ, ㅣㄷㅁ혀ㄷ ㅐㄹ ㅣㄷㅎ둥ㄴ, ㄹ맏ㄱ, ㅅㄷㅇ요, ㅏㄷ걈, ㅊ무ㅜㅁ, ㅋ뎐, 디ㅣㅑㅡ, 쳨ㅋ, 혀ㅡ묘ㅕ냐, ㅙㅑㅅ, ㅣ차",2d,hd,false,True,,
